uri,name,type,n_variable,n_words,n_words_unique,n_characters,avg_char_per_word,n_loop,n_ifthen,arg_name,arg_type,arg_value,line,docs,list_functions,n_functions
source/bin/deltapy/transform.py:kalman_feat,kalman_feat,function,10,28,26,356,12.71,1,0,"['df', 'cols']","[None, None]","[None, None]",251,[],"['UnscentedKalmanFilter', 'np.sin', 'ukf.filter', 'ukf.smooth', 'smoothed_state_means.flatten', 'filtered_state_means.flatten']",6
source/bin/deltapy/transform.py:perd_feat,perd_feat,function,7,13,13,128,9.85,1,0,"['df', 'cols']","[None, None]","[None, None]",265,[],['signal.periodogram'],1
source/bin/deltapy/transform.py:fft_feat,fft_feat,function,10,18,15,238,13.22,1,0,"['df', 'cols']","[None, None]","[None, None]",277,[],"['pd.DataFrame', 'np.abs', 'np.angle']",3
source/bin/deltapy/transform.py:harmonicradar_cw,harmonicradar_cw,function,15,25,24,178,7.12,1,0,"['df', 'cols', 'fs', 'fc']","[None, None, None, None]","[None, None, None, None]",291,[],"['np.sin', 'signal.welch']",2
source/bin/deltapy/transform.py:saw,saw,function,7,9,9,61,6.78,1,0,"['df', 'cols']","[None, None]","[None, None]",311,[],['signal.sawtooth'],1
source/bin/deltapy/transform.py:modify,modify,function,34,64,37,767,11.98,1,0,"['df', 'cols']","[None, None]","[None, None]",321,[],"['magnify', 'affine', 'crop', 'cross_sum', 'resample', 'trend', 'random_time_warp', 'random_crop', 'random_cross_sum', 'random_sidetrack', 'random_magnify', 'random_jitter', 'random_trend']",13
source/bin/deltapy/transform.py:multiple_rolling,multiple_rolling,function,25,65,49,462,7.11,4,1,"['df', 'windows ', '2]', 'functions', '""std""]', 'columns']","[None, None, None, None, None, None]","[None, ' [1', None, '[""mean""', None, 'None']",345,[],['pd.concat'],1
source/bin/deltapy/transform.py:multiple_lags,multiple_lags,function,9,30,25,192,6.4,2,1,"['df', 'start', 'end', 'columns']","[None, None, None, None]","[None, '1', '3', 'None']",366,[],"['range', 'df.assign']",2
source/bin/deltapy/transform.py:prophet_feat,prophet_feat,function,21,42,37,555,13.21,1,0,"['df', 'cols', 'date', 'freq', 'train_size']","[None, None, None, None, None]","[None, None, None, None, '150']",384,[],"['prophet_dataframe', 'original_dataframe', 'pd.DataFrame', 'prophet_pred.set_index', 'Prophet', 'model.fit', 'len', 'model.make_future_dataframe', 'model.predict', 'list']",10
source/bin/feature-engineering-by-reinforcement-learning/cafem.py:generate_trajectories,generate_trajectories,function,41,91,81,1064,11.69,3,2,['task'],[None],[None],71,[],"['load', 'Env', 'Model', 'tf.ConfigProto', 'tf.Session', 'localsess.run', 'range', 'env.reset', 'np.copy', 'ma.masked_array', 'env.step', 'tmp_buffer.append']",12
source/bin/feature-engineering-by-reinforcement-learning/cafem.py:main,main,function,97,230,178,2987,12.99,8,1,[],[],[],122,[],"['Model', 'Tasks', 'tf.Session', 'sess.run', 'saver.save', 'pd.read_csv', 'tf.trainable_variables', 'updateTargetGraph', 'tqdm', 'tasks.sample', 'Pool', 'print', 'np.array', 'pool.close', 'pool.join', 'enumerate', 'generate_trajectories', 'task_buff.sample', 'np.split', 'np.reshape', 'np.clip', 'inputsa.append', 'labela.append', 'inputsb.append', 'labelb.append', 'actiona.append', 'actionb.append', 'updateTarget', 'open', 'f.write', 'f.close', 'data.iterrows', 'data.to_csv']",33
source/bin/feature-engineering-by-reinforcement-learning/cafem.py:Tasks,Tasks,class,27,51,43,600,11.76,3,2,[],[],[],44,[],[],0
source/bin/feature-engineering-by-reinforcement-learning/cafem.py:Tasks:__init__,Tasks:__init__,method,22,42,36,489,11.64,3,2,"['self', 'datasetids', 'buffer_size']","[None, None, None]","[None, None, '100']",45,[],"['pd.read_csv', 'open', 'tqdm', 'load', 'enumerate', 'f.write', 'f.close']",7
source/bin/feature-engineering-by-reinforcement-learning/cafem.py:Tasks:sample,Tasks:sample,method,3,4,3,45,11.25,0,0,"['self', 'n']","[None, None]","[None, None]",64,[],['random.sample'],1
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:one_mse_func,one_mse_func,function,9,15,13,230,15.33,0,0,[],[],[],29,[],"['one_relative_abs', 'mean_absolute_error', 'np.mean', 'np.abs', 'make_scorer']",5
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:load,load,function,24,38,33,411,10.82,1,3,['f_path'],[None],[None],115,[],"['LabelEncoder', 'loadarff', 'np.array', 'meta.names', 'meta.types', 'enumerate', 'le.fit_transform', 'dataset.astype']",8
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:updateTargetGraph,updateTargetGraph,function,7,25,20,215,8.6,1,0,"['tfVars', 'tau']","[None, None]","[None, None]",805,[],"['len', 'enumerate', 'op_holder.append']",3
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:updateTarget,updateTarget,function,10,32,26,279,8.72,2,0,"['tfVars', 'tau']","[None, None]","[None, None]",813,[],"['len', 'enumerate', 'op_holder.append', 'updateTarget', 'sess.run']",5
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:performance,performance,function,20,43,36,459,10.67,3,0,"['did', 'maxfeat', 'step']","[None, None, None]","[None, None, None]",983,[],"['load', 'Env', 'range', 'pd.read_csv', 'actions.append', 'trfs.append', 'env.batch_perform']",7
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Evaluater,Evaluater,class,63,147,105,1785,12.14,1,6,[],[],[],43,[],[],0
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Env,Env,class,191,931,396,10896,11.7,19,47,[],[],[],138,[],[],0
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Buffer,Buffer,class,12,32,25,438,13.69,0,2,[],[],[],585,[],[],0
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Model,Model,class,136,469,287,6412,13.67,7,3,[],[],[],605,[],[],0
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Evaluater:__init__,Evaluater:__init__,method,19,52,33,727,13.98,0,4,"['self', 'cv', 'stratified', 'n_jobs', 'tasktype', 'evaluatertype', 'n_estimators', '100000))']","[None, None, None, None, None, None, None, '']","[None, '5', 'True', '1', '""C""', '""rf""', '20', None]",45,[],"['StratifiedKFold', 'KFold', 'RandomForestClassifier', 'RandomForestRegressor', 'LogisticRegression', 'Lasso']",6
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Evaluater:CV,Evaluater:CV,method,29,46,42,524,11.39,1,1,"['self', 'X', 'y']","[None, None, None]","[None, None, None]",73,[],"['np.nan_to_num', 'np.clip', 'one_mse_func', 'cross_val_score', 'abs', 'CV2', 'res.append', 'np.array']",8
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Evaluater:CV2,Evaluater:CV2,method,19,26,25,306,11.77,1,0,"['self', 'X', 'y']","[None, None, None]","[None, None, None]",85,[],"['res.append', 'np.array']",2
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Evaluater:metrics,Evaluater:metrics,method,15,32,26,346,10.81,0,1,"['self', 'y_true', 'y_pred']","[None, None, None]","[None, None, None]",102,[],"['f1_score', 'roc_auc_score', 'log_loss', 'mean_absolute_error', 'np.mean', 'mean_squared_error']",6
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Env:__init__,Env:__init__,method,50,86,75,1211,14.08,3,4,"['self', 'dataset', 'feature', 'globalreward', 'maxdepth', 'evalcount', 'binsize', 'opt_type', 'tasktype', 'evaluatertype', '\\100000)', 'historysize', 'pretransform', 'n_jobs=1)']","[None, None, None, None, None, None, None, None, None, None, None, None, None, '']","[None, None, None, 'True', '5', '10', '100', ""'o1'"", '""C""', ""'rf'"", None, '5', 'None', '1):']",139,[],"['np.array', 'len', 'range', 'print', 'self.fe', 'value.append', 'Evaluater', 'np.copy', 'self._init']",9
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Env:_init,Env:_init,method,24,40,37,735,18.38,0,0,['self'],[None],[None],192,[],"['np.copy', 'self._QSA', 'np.concatenate', 'np.array']",4
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Env:node2root,Env:node2root,method,8,17,15,188,11.06,2,0,"['self', 'adict', 'node']","[None, None, None]","[None, None, None]",222,[],"['apath.append', 'range']",2
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Env:step,Env:step,method,100,399,218,4709,11.8,7,23,"['self', 'action']","[None, None]","[None, None]",231,[],"['set', 'getattr', 'feature.min', 'np.log', 'np.sqrt', 'MinMaxScaler', 'mmn.fit_transform', 'np.var', 'stats.zscore', 'np.nan_to_num', 'np.clip', 'math.sqrt', 'np.insert', 'self.node2root', 'np.concatenate', 'len', 'np.copy', 'self._QSA', 'range', 'abs', 'np.array', 'allperf.argmax', 'allperf.max']",23
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Env:_QSA,Env:_QSA,method,27,146,60,1570,10.75,1,7,['self'],[None],[None],432,[],"['np.median', 'feat_0.min', 'abs', 'np.arange', 'np.bincount', 'len', 'feat_1.min', 'np.concatenate', 'range', 'feat_0.max', 'feat_1.max', 'QSA.append']",12
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Env:reset,Env:reset,method,5,5,5,75,15.0,0,0,['self'],[None],[None],486,[],['self._init'],1
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Env:fe,Env:fe,method,39,221,104,2054,9.29,6,13,"['self', 'operators', 'feat_id']","[None, None, None]","[None, None, None]",492,[],"['type', 'set', 'getattr', 'feature.min', 'np.log', 'np.sqrt', 'MinMaxScaler', 'mmn.fit_transform', 'np.var', 'stats.zscore', 'len', 'np.nan_to_num', 'np.clip', 'math.sqrt', 'np.insert', 'np.delete', 'range']",17
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Buffer:__init__,Buffer:__init__,method,3,4,4,43,10.75,0,0,"['self', 'buffer_size ']","[None, None]","[None, ' 50000']",586,[],[],0
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Buffer:add,Buffer:add,method,3,8,8,129,16.12,0,1,"['self', 'experience']","[None, None]","[None, None]",590,[],['len'],1
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Buffer:sample,Buffer:sample,method,5,11,10,180,16.36,0,1,"['self', 'size']","[None, None]","[None, None]",595,[],"['len', 'np.copy']",2
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Model:__init__,Model:__init__,method,35,61,44,1002,16.43,0,1,"['self', 'opt_size', 'input_size', 'name', 'meta', 'update_lr', 'meta_lr', 'num_updates', 'maml', 'qsasize']","[None, None, None, None, None, None, None, None, None, None]","[None, None, None, None, 'False', '1e-3', '0.001', '1', 'True', '200']",606,[],"['tf.placeholder', 'self.construct_fc_weights', 'self.network', 'self.construct_model', 'tf.global_variables_initializer']",5
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Model:mse,Model:mse,method,2,3,3,45,15.0,0,0,"['self', 'y_pred', 'y_true']","[None, None, None]","[None, None, None]",635,[],['tf.reduce_sum'],1
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Model:construct_fc_weights,Model:construct_fc_weights,method,14,83,55,1161,13.99,1,1,['self'],[None],[None],638,[],"['tf.Variable', 'range', 'len', 'str', 'tf.truncated_normal']",5
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Model:forward,Model:forward,method,14,114,47,1237,10.85,3,1,"['self', 'inp', 'weights', 'reuse']","[None, None, None, None]","[None, None, None, 'False']",668,[],"['normalize', 'range', 'len', 'str', 'scope=str', 'tf.matmul']",6
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Model:L2loss,Model:L2loss,method,5,11,9,97,8.82,1,0,"['self', 'weights', 'reg']","[None, None, None]","[None, None, None]",702,[],[],0
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Model:network,Model:network,method,12,19,19,376,19.79,0,0,['self'],[None],[None],708,[],"['self.forward', 'tf.one_hot', 'tf.reduce_sum', 'self.loss_func']",4
source/bin/feature-engineering-by-reinforcement-learning/MLFE.py:Model:construct_model,Model:construct_model,method,67,155,129,2194,14.15,2,0,['self'],[None],[None],719,[],"['tf.variable_scope', 'training_scope.reuse_variables', 'forward_Q', 'tf.one_hot', 'tf.reduce_sum', 'task_metalearn', 'self.loss_func', 'tf.gradients', 'list', 'dict', 'zip', 'weights.keys', 'task_outputbs.append', 'task_lossesb.append', 'range', 'fast_weights.keys', 'tf.map_fn', 'tf.to_float', 'optimizer.compute_gradients', 'optimizer.apply_gradients']",20
source/bin/feature-engineering-by-reinforcement-learning/scripted_runner.py:run_cafem,run_cafem,function,3,4,3,134,33.5,0,0,[],[],[],2,[],['subprocess.Popen'],1
source/bin/feature-engineering-by-reinforcement-learning/scripted_runner.py:run_single_afem,run_single_afem,function,3,4,3,209,52.25,0,0,[],[],[],6,[],['subprocess.Popen'],1
source/bin/feature-engineering-by-reinforcement-learning/single_afem.py:simulate,simulate,function,35,60,54,956,15.93,1,4,['inp'],[None],[None],8,[],"['Model', 'tf.ConfigProto', 'tf.Session', 'saver.restore', 'env.reset', 'range', 'np.copy', 'localsess.run', 'ma.masked_array', 'env.step', 'tmp_buffer.append', 'localsess.close']",12
source/bin/feature-engineering-by-reinforcement-learning/single_afem.py:main,main,function,162,536,363,6258,11.68,8,15,[],[],[],56,[],"['os.mkdir', 'pd.read_csv', 'load', 'Model', 'tf.ConfigProto', 'tf.Session', 'tqdm', 'Buffer', 'len', 'print', 'saver.restore', 'saver.save', 'sess.run', 'Env', 'open', 'f.write', 'f.close', 'tf.trainable_variables', 'updateTargetGraph', 'Pool', 'pool.map', 'range', 'pool.close', 'pool.join', 'buff.add', 'best_seq.append', 'best_pfm.append', 'simulate', 'buff.sample', 'np.split', 'np.array', 'np.reshape', 'enumerate', 'np.clip', 'mean_loss.append', 'updateTarget', 'np.around', 'ma.masked_array', 'pretransform.append', 'max', 'np.copy', 'str', 'env.step', 'pretransform_test.append', 'predictions.append', 'test_pfm.append', 'data.iterrows', 'data.to_csv']",48
source/bin/feature-engineering-by-reinforcement-learning/utils.py:normalize,normalize,function,2,2,2,21,10.5,0,0,"['inp', 'activation', 'reuse', 'scope', 'norm']","[None, None, None, None, None]","[None, None, None, None, None]",34,[],['activation'],1
source/bin/feature-engineering-by-reinforcement-learning/utils.py:load_pretransform,load_pretransform,function,12,19,16,445,23.42,0,0,['fdir'],[None],[None],48,[],"['pd.read_csv', 'transform.fillna', 'np.argmax', 'print', 'int']",5
source/bin/feature-engineering-by-reinforcement-learning/utils.py:get_result,get_result,function,17,36,31,742,20.61,1,1,"['mark', 'did', 'plot']","[None, None, None]","[None, None, 'True']",64,[],"['pd.read_csv', 'score_te.drop_duplicates', 'res.append', 'plt.plot', 'plt.show', 'print', 'pd.DataFrame']",7
source/bin/feature-engineering-by-reinforcement-learning/utils.py:plot,plot,function,42,133,106,1586,11.92,3,1,"['fpath1', 'fpath2', 'size', 'name']","[None, None, None, None]","[None, None, '30', ""''""]",91,[],"['pd.read_csv', 'plt.figure', 'plt.title', 'plt.xlabel', 'plt.ylabel', 'plt.xticks', 'plt.plot', 'len', 'range', 'plt.legend', 'plt.show', 'plot2', 'np.arange', 'plt.subplots', 'ax.bar', 'plt.yticks', 'zip', 'plt.text', 'ax.set_ylabel', 'ax.set_title', 'ax.legend']",21
source/bin/feature-engineering-by-reinforcement-learning/utils.py:plot2,plot2,function,29,96,77,959,9.99,2,0,[],[],[],111,[],"['np.arange', 'plt.subplots', 'ax.bar', 'plt.yticks', 'zip', 'plt.text', 'ax.set_ylabel', 'ax.set_title', 'plt.xticks', 'ax.legend', 'plt.show']",11
source/bin/hunga_bunga/classification.py:run_all_classifiers,run_all_classifiers,function,3,44,30,562,12.77,0,0,"['x', 'y', 'small ', 'normalize_x ', 'n_jobs']","[None, None, None, None, None]","[None, None, ' True', ' True', 'cpu_count(']",177,[],"['main_loop', 'StandardScaler']",2
source/bin/hunga_bunga/classification.py:HungaBungaClassifier,HungaBungaClassifier,class,27,64,59,787,12.3,0,0,[],[],[],182,[],[],0
source/bin/hunga_bunga/classification.py:HungaBungaClassifier:__init__,HungaBungaClassifier:__init__,method,21,24,23,294,12.25,0,0,"['self', 'brain', 'test_size ', 'n_splits ', 'random_state', 'upsample', 'scoring', 'verbose', 'normalize_x ', 'n_jobs ']","[None, None, None, None, None, None, None, None, None, None]","[None, 'False', ' 0.2', ' 5', 'None', 'True', 'None', 'False', ' True', 'cpu_count(']",183,[],['super'],1
source/bin/hunga_bunga/classification.py:HungaBungaClassifier:fit,HungaBungaClassifier:fit,method,3,14,14,256,18.29,0,0,"['self', 'x', 'y']","[None, None, None]","[None, None, None]",197,[],['run_all_classifiers'],1
source/bin/hunga_bunga/classification.py:HungaBungaClassifier:predict,HungaBungaClassifier:predict,method,2,2,2,27,13.5,0,0,"['self', 'x']","[None, None]","[None, None]",201,[],[],0
source/bin/hunga_bunga/core.py:upsample_indices_clf,upsample_indices_clf,function,15,36,32,373,10.36,1,1,"['inds', 'y']","[None, None]","[None, None]",62,[],"['len', 'dict', 'max', 'countByClass.items', 'int', 'extras.append', 'np.concatenate']",7
source/bin/hunga_bunga/core.py:cv_clf,cv_clf,function,5,19,18,198,10.42,1,1,"['x', 'y', 'test_size ', 'n_splits ', 'random_state', 'doesUpsample ']","[None, None, None, None, None, None]","[None, None, ' 0.2', ' 5', 'None', ' True']",75,[],['sss'],1
source/bin/hunga_bunga/core.py:cv_reg,cv_reg,function,6,9,8,64,7.11,0,0,"['x', 'test_size ', 'n_splits ', 'random_state=None)', 'test_size', 'random_state', 'params', 'x', 'y)']","[None, None, None, '', None, None, None, None, '']","[None, ' 0.2', ' 5', 'None): return ss(n_splits', None, 'random_state).split(x)klass', None, None, None]",81,[],"['time', 'klass', 'clf.fit']",3
source/bin/hunga_bunga/core.py:timeit,timeit,function,6,9,8,64,7.11,0,0,"['klass', 'params', 'x', 'y']","[None, None, None, None]","[None, None, None, None]",84,[],"['time', 'klass', 'clf.fit']",3
source/bin/hunga_bunga/core.py:main_loop,main_loop,function,33,179,120,1746,9.75,2,15,"['models_n_params', 'x', 'y', 'isClassification', 'test_size ', 'n_splits ', 'random_state', 'upsample', 'scoring', 'verbose', 'n_jobs ']","[None, None, None, None, None, None, None, None, None, None, None]","[None, None, None, None, ' 0.2', ' 5', 'None', 'True', 'None', 'True', 'cpu_count(']",91,[],"['cv_', 'cv_clf', 'cv_reg', 'print', 'enumerate', 'len', 'type', 'GridSearchCVProgressBar', 'cv=cv_', 'RandomizedSearchCVProgressBar', 'clf_search.fit', 'timeit', 'pprint', 'res.append', 'traceback.print_exc', 'np.argmax']",16
